name,code,region,month,industrial,total,recidencial
Lloseta,7029,07029 Lloseta,2020-07-01,0,0,0
Lloseta,7029,07029 Lloseta,2020-06-01,0,0,0
Lloseta,7029,07029 Lloseta,2020-05-01,0,0,0
Lloseta,7029,07029 Lloseta,2020-04-01,0,21.7,21.7
Lloseta,7029,07029 Lloseta,2020-03-01,0,202.5,202.5
Lloseta,7029,07029 Lloseta,2020-02-01,0,611.7,611.7
Lloseta,7029,07029 Lloseta,2020-01-01,0,212.5,212.5
Lloseta,7029,07029 Lloseta,2019-12-01,0,159.6,159.6
Lloseta,7029,07029 Lloseta,2019-11-01,0,290,39.5
Lloseta,7029,07029 Lloseta,2019-10-01,650.6,914.5,263.9
Lloseta,7029,07029 Lloseta,2019-09-01,0,0,0
Lloseta,7029,07029 Lloseta,2019-08-01,0,0,0
Lloseta,7029,07029 Lloseta,2019-07-01,31.5,712.3,680.8
Lloseta,7029,07029 Lloseta,2019-06-01,0,141.7,141.7
Lloseta,7029,07029 Lloseta,2019-05-01,0,94.2,94.2
Lloseta,7029,07029 Lloseta,2019-04-01,0,0,0
Lloseta,7029,07029 Lloseta,2019-03-01,0,64.2,64.2
Lloseta,7029,07029 Lloseta,2019-02-01,0,0,0
Lloseta,7029,07029 Lloseta,2019-01-01,0,148.6,148.6
Lloseta,7029,07029 Lloseta,2018-12-01,0,208,208
Lloseta,7029,07029 Lloseta,2018-11-01,0,0,0
Lloseta,7029,07029 Lloseta,2018-10-01,0,127.6,127.6
Lloseta,7029,07029 Lloseta,2018-09-01,0,126.6,126.6
Lloseta,7029,07029 Lloseta,2018-08-01,0,147,147
Lloseta,7029,07029 Lloseta,2018-07-01,0,0,0
Lloseta,7029,07029 Lloseta,2018-06-01,0,0,0
Lloseta,7029,07029 Lloseta,2018-05-01,0,475.7,475.7
Lloseta,7029,07029 Lloseta,2018-04-01,0,0,0
Lloseta,7029,07029 Lloseta,2018-03-01,0,440,440
Lloseta,7029,07029 Lloseta,2018-02-01,0,83.6,83.6
Lloseta,7029,07029 Lloseta,2018-01-01,0,0,0
Lloseta,7029,07029 Lloseta,2017-12-01,0,0,0
Lloseta,7029,07029 Lloseta,2017-11-01,0,0,0
Lloseta,7029,07029 Lloseta,2017-10-01,1510.4,1871.9,361.6
Lloseta,7029,07029 Lloseta,2017-09-01,0,0,0
Lloseta,7029,07029 Lloseta,2017-08-01,0,63,0
Lloseta,7029,07029 Lloseta,2017-07-01,0,9.1,9.1
Lloseta,7029,07029 Lloseta,2017-06-01,0,0,0
Lloseta,7029,07029 Lloseta,2017-05-01,0,0,0
Lloseta,7029,07029 Lloseta,2017-04-01,0,477.6,477.6
Lloseta,7029,07029 Lloseta,2017-03-01,0,0,0
Lloseta,7029,07029 Lloseta,2017-02-01,0,243.2,243.2
Lloseta,7029,07029 Lloseta,2017-01-01,0,0,0
Lloseta,7029,07029 Lloseta,2016-12-01,0,0,0
Lloseta,7029,07029 Lloseta,2016-11-01,0,0,0
Lloseta,7029,07029 Lloseta,2016-10-01,0,77,77
Lloseta,7029,07029 Lloseta,2016-09-01,0,0,0
Lloseta,7029,07029 Lloseta,2016-08-01,0,205.8,205.8
Lloseta,7029,07029 Lloseta,2016-07-01,0,209.3,209.3
Lloseta,7029,07029 Lloseta,2016-06-01,0,152.5,152.5
Lloseta,7029,07029 Lloseta,2016-05-01,0,12.5,12.5
Lloseta,7029,07029 Lloseta,2016-04-01,17,238,221
Lloseta,7029,07029 Lloseta,2016-03-01,0,0,0
Lloseta,7029,07029 Lloseta,2016-02-01,10,82.2,72.2
Lloseta,7029,07029 Lloseta,2016-01-01,0,0,0
Lloseta,7029,07029 Lloseta,2015-12-01,0,195.9,195.9
Lloseta,7029,07029 Lloseta,2015-11-01,139.9,462,322.2
Lloseta,7029,07029 Lloseta,2015-10-01,0,0,0
Lloseta,7029,07029 Lloseta,2015-09-01,0,421.9,421.9
Lloseta,7029,07029 Lloseta,2015-08-01,0,119.9,119.9
Lloseta,7029,07029 Lloseta,2015-07-01,0,66.6,66.6
Lloseta,7029,07029 Lloseta,2015-06-01,0,0,0
Lloseta,7029,07029 Lloseta,2015-05-01,0,53.4,53.4
Lloseta,7029,07029 Lloseta,2015-04-01,0,0,0
Lloseta,7029,07029 Lloseta,2015-03-01,0,161.6,161.6
Lloseta,7029,07029 Lloseta,2015-02-01,0,0,0
Lloseta,7029,07029 Lloseta,2015-01-01,0,0,0
Lloseta,7029,07029 Lloseta,2014-12-01,0,62.6,62.6
Lloseta,7029,07029 Lloseta,2014-11-01,0,0,0
Lloseta,7029,07029 Lloseta,2014-10-01,0,260.7,260.7
Lloseta,7029,07029 Lloseta,2014-09-01,0,0,0
Lloseta,7029,07029 Lloseta,2014-08-01,0,0,0
Lloseta,7029,07029 Lloseta,2014-07-01,0,0,0
Lloseta,7029,07029 Lloseta,2014-06-01,0,0,0
Lloseta,7029,07029 Lloseta,2014-05-01,0,30,30
Lloseta,7029,07029 Lloseta,2014-04-01,0,0,0
Lloseta,7029,07029 Lloseta,2014-03-01,0,1939.9,1939.9
Lloseta,7029,07029 Lloseta,2014-02-01,0,586.4,586.4
Lloseta,7029,07029 Lloseta,2014-01-01,0,0,0
Lloseta,7029,07029 Lloseta,2013-12-01,0,116.4,116.4
Lloseta,7029,07029 Lloseta,2013-11-01,0,0,0
Lloseta,7029,07029 Lloseta,2013-10-01,0,4,4
Lloseta,7029,07029 Lloseta,2013-09-01,202.3,276.3,74
Lloseta,7029,07029 Lloseta,2013-08-01,0,0,0
Lloseta,7029,07029 Lloseta,2013-07-01,0,354.6,354.6
Lloseta,7029,07029 Lloseta,2013-06-01,0,123,123
Lloseta,7029,07029 Lloseta,2013-05-01,0,0,0
Lloseta,7029,07029 Lloseta,2013-04-01,0,0,0
Lloseta,7029,07029 Lloseta,2013-03-01,642,642,0
Lloseta,7029,07029 Lloseta,2013-02-01,0,257.6,257.6
Lloseta,7029,07029 Lloseta,2013-01-01,0,42.5,0
Lloseta,7029,07029 Lloseta,2012-12-01,0,0,0
Lloseta,7029,07029 Lloseta,2012-11-01,0,195.1,195.1
Lloseta,7029,07029 Lloseta,2012-10-01,0,0,0
Lloseta,7029,07029 Lloseta,2012-09-01,0,0,0
Lloseta,7029,07029 Lloseta,2012-08-01,0,0,0
Lloseta,7029,07029 Lloseta,2012-07-01,0,0,0
Lloseta,7029,07029 Lloseta,2012-06-01,0,285.9,285.9
Lloseta,7029,07029 Lloseta,2012-05-01,0,228.2,228.2
Lloseta,7029,07029 Lloseta,2012-04-01,0,0,0
Lloseta,7029,07029 Lloseta,2012-03-01,0,259.4,259.4
Lloseta,7029,07029 Lloseta,2012-02-01,0,0,0
Lloseta,7029,07029 Lloseta,2012-01-01,0,0,0
Lloseta,7029,07029 Lloseta,2011-12-01,0,0,0
Lloseta,7029,07029 Lloseta,2011-11-01,0,0,0
Lloseta,7029,07029 Lloseta,2011-10-01,0,0,0
Lloseta,7029,07029 Lloseta,2011-09-01,0,0,0
Lloseta,7029,07029 Lloseta,2011-08-01,0,0,0
Lloseta,7029,07029 Lloseta,2011-07-01,0,39.7,39.7
Lloseta,7029,07029 Lloseta,2011-06-01,0,228.8,228.8
Lloseta,7029,07029 Lloseta,2011-05-01,0,0,0
Lloseta,7029,07029 Lloseta,2011-04-01,0,0,0
Lloseta,7029,07029 Lloseta,2011-03-01,40.1,40.1,0
Lloseta,7029,07029 Lloseta,2011-02-01,0,0,0
Lloseta,7029,07029 Lloseta,2011-01-01,0,0,0
Lloseta,7029,07029 Lloseta,2010-12-01,0,0,0
Lloseta,7029,07029 Lloseta,2010-11-01,0,143.8,143.8
Lloseta,7029,07029 Lloseta,2010-10-01,0,196.3,0
Lloseta,7029,07029 Lloseta,2010-09-01,0,99,99
Lloseta,7029,07029 Lloseta,2010-08-01,0,0,0
Lloseta,7029,07029 Lloseta,2010-07-01,0,475.1,475.1
Lloseta,7029,07029 Lloseta,2010-06-01,0,870.3,870.3
Lloseta,7029,07029 Lloseta,2010-05-01,0,80.1,80.1
Lloseta,7029,07029 Lloseta,2010-04-01,0,134.4,30.5
Lloseta,7029,07029 Lloseta,2010-03-01,0,0,0
Lloseta,7029,07029 Lloseta,2010-02-01,0,1011.5,1011.5
Lloseta,7029,07029 Lloseta,2010-01-01,0,391,391
Lloseta,7029,07029 Lloseta,2009-12-01,0,0,0
Lloseta,7029,07029 Lloseta,2009-11-01,0,0,0
Lloseta,7029,07029 Lloseta,2009-10-01,0,0,0
Lloseta,7029,07029 Lloseta,2009-09-01,0,242.3,192.1
Lloseta,7029,07029 Lloseta,2009-08-01,0,0,0
Lloseta,7029,07029 Lloseta,2009-07-01,0,135,135
Lloseta,7029,07029 Lloseta,2009-06-01,162.1,162.1,0
Lloseta,7029,07029 Lloseta,2009-05-01,0,92.7,92.7
Lloseta,7029,07029 Lloseta,2009-04-01,0,507.7,507.7
Lloseta,7029,07029 Lloseta,2009-03-01,150,880.8,305.2
Lloseta,7029,07029 Lloseta,2009-02-01,0,19.4,19.4
Lloseta,7029,07029 Lloseta,2009-01-01,0,1389.3,29.5
Lloseta,7029,07029 Lloseta,2008-12-01,0,0,0
Lloseta,7029,07029 Lloseta,2008-11-01,0,265.1,265.1
Lloseta,7029,07029 Lloseta,2008-10-01,0,90.7,90.7
Lloseta,7029,07029 Lloseta,2008-09-01,0,0,0
Lloseta,7029,07029 Lloseta,2008-08-01,0,413.8,413.8
Lloseta,7029,07029 Lloseta,2008-07-01,547.5,571.8,24.3
Lloseta,7029,07029 Lloseta,2008-06-01,0,68.4,68.4
Lloseta,7029,07029 Lloseta,2008-05-01,0,526.2,526.2
Lloseta,7029,07029 Lloseta,2008-04-01,312.1,430.9,118.8
Lloseta,7029,07029 Lloseta,2008-03-01,0,23,23
Lloseta,7029,07029 Lloseta,2008-02-01,0,3054.6,2999.4
Lloseta,7029,07029 Lloseta,2008-01-01,0,648.4,635.5
Lloseta,7029,07029 Lloseta,2007-12-01,0,0.2,0.2
Lloseta,7029,07029 Lloseta,2007-11-01,0,666,666
Lloseta,7029,07029 Lloseta,2007-10-01,636,1116,480
Lloseta,7029,07029 Lloseta,2007-09-01,116,116,0
Lloseta,7029,07029 Lloseta,2007-08-01,0,790,790
Lloseta,7029,07029 Lloseta,2007-07-01,10,1006,996
Lloseta,7029,07029 Lloseta,2007-06-01,0,453,453
Lloseta,7029,07029 Lloseta,2007-05-01,0,0,0
Lloseta,7029,07029 Lloseta,2007-04-01,0,0,0
Lloseta,7029,07029 Lloseta,2007-03-01,0,1251,1251
Lloseta,7029,07029 Lloseta,2007-02-01,0,314,314
Lloseta,7029,07029 Lloseta,2007-01-01,0,0,0
Lloseta,7029,07029 Lloseta,2006-12-01,0,4134,4134
Lloseta,7029,07029 Lloseta,2006-11-01,0,5875,5875
Lloseta,7029,07029 Lloseta,2006-10-01,0,179,179
Lloseta,7029,07029 Lloseta,2006-09-01,0,2459,2459
Lloseta,7029,07029 Lloseta,2006-08-01,0,985,650
Lloseta,7029,07029 Lloseta,2006-07-01,2471,2874,403
Lloseta,7029,07029 Lloseta,2006-06-01,0,803,426
Lloseta,7029,07029 Lloseta,2006-05-01,0,457,457
Lloseta,7029,07029 Lloseta,2006-04-01,0,0,0
Lloseta,7029,07029 Lloseta,2006-03-01,0,1444,1444
Lloseta,7029,07029 Lloseta,2006-02-01,0,2991,2991
Lloseta,7029,07029 Lloseta,2006-01-01,0,3716,3716
Lloseta,7029,07029 Lloseta,2005-12-01,0,573,573
Lloseta,7029,07029 Lloseta,2005-11-01,30,1085,1055
Lloseta,7029,07029 Lloseta,2005-10-01,0,0,0
Lloseta,7029,07029 Lloseta,2005-09-01,0,0,0
Lloseta,7029,07029 Lloseta,2005-08-01,113,257,144
Lloseta,7029,07029 Lloseta,2005-07-01,0,675,153
Lloseta,7029,07029 Lloseta,2005-06-01,206,695,489
Lloseta,7029,07029 Lloseta,2005-05-01,298,1524,1176
Lloseta,7029,07029 Lloseta,2005-04-01,0,2689,2689
Lloseta,7029,07029 Lloseta,2005-03-01,0,0,0
Lloseta,7029,07029 Lloseta,2005-02-01,0,96,96
Lloseta,7029,07029 Lloseta,2005-01-01,0,362,362
Lloseta,7029,07029 Lloseta,2004-12-01,153,2798,2645
Lloseta,7029,07029 Lloseta,2004-11-01,131,1386,1255
Lloseta,7029,07029 Lloseta,2004-10-01,0,899,899
Lloseta,7029,07029 Lloseta,2004-09-01,20,1226,1206
Lloseta,7029,07029 Lloseta,2004-08-01,0,150,150
Lloseta,7029,07029 Lloseta,2004-07-01,2877,3822,945
Lloseta,7029,07029 Lloseta,2004-06-01,0,1711,394
Lloseta,7029,07029 Lloseta,2004-05-01,0,603,603
Lloseta,7029,07029 Lloseta,2004-04-01,0,2249,2249
Lloseta,7029,07029 Lloseta,2004-03-01,0,500,500
Lloseta,7029,07029 Lloseta,2004-02-01,0,182,182
Lloseta,7029,07029 Lloseta,2004-01-01,0,317,317
Lloseta,7029,07029 Lloseta,2003-12-01,0,675,675
Lloseta,7029,07029 Lloseta,2003-11-01,0,1205,892
Lloseta,7029,07029 Lloseta,2003-10-01,0,0,0
Lloseta,7029,07029 Lloseta,2003-09-01,0,2537,2537
Lloseta,7029,07029 Lloseta,2003-08-01,0,127,127
Lloseta,7029,07029 Lloseta,2003-07-01,80,130,50
Lloseta,7029,07029 Lloseta,2003-06-01,0,394,314
Lloseta,7029,07029 Lloseta,2003-05-01,0,6251,6251
Lloseta,7029,07029 Lloseta,2003-04-01,0,1214,1214
Lloseta,7029,07029 Lloseta,2003-03-01,0,662,662
Lloseta,7029,07029 Lloseta,2003-02-01,0,0,0
Lloseta,7029,07029 Lloseta,2003-01-01,0,8,8
Lloseta,7029,07029 Lloseta,2002-12-01,0,646,0
Lloseta,7029,07029 Lloseta,2002-11-01,205,243,38
Lloseta,7029,07029 Lloseta,2002-10-01,491,3860,3369
Lloseta,7029,07029 Lloseta,2002-09-01,0,584,584
Lloseta,7029,07029 Lloseta,2002-08-01,0,0,0
Lloseta,7029,07029 Lloseta,2002-07-01,0,513,216
Lloseta,7029,07029 Lloseta,2002-06-01,0,580,580
Lloseta,7029,07029 Lloseta,2002-05-01,0,321,321
Lloseta,7029,07029 Lloseta,2002-04-01,0,455,455
Lloseta,7029,07029 Lloseta,2002-03-01,0,288,288
Lloseta,7029,07029 Lloseta,2002-02-01,0,0,0
Lloseta,7029,07029 Lloseta,2002-01-01,921,1689,768
Lloseta,7029,07029 Lloseta,2001-12-01,0,1354,1354
Lloseta,7029,07029 Lloseta,2001-11-01,0,408,408
Lloseta,7029,07029 Lloseta,2001-10-01,64,932,868
Lloseta,7029,07029 Lloseta,2001-09-01,0,431,431
Lloseta,7029,07029 Lloseta,2001-08-01,0,0,0
Lloseta,7029,07029 Lloseta,2001-07-01,0,0,0
Lloseta,7029,07029 Lloseta,2001-06-01,351,430,79
Lloseta,7029,07029 Lloseta,2001-05-01,0,768,768
Lloseta,7029,07029 Lloseta,2001-04-01,323,2604,2281
Lloseta,7029,07029 Lloseta,2001-03-01,329,742,413
Lloseta,7029,07029 Lloseta,2001-02-01,637,867,230
Lloseta,7029,07029 Lloseta,2001-01-01,14,19,5
Lloseta,7029,07029 Lloseta,2000-12-01,0,398,398
Lloseta,7029,07029 Lloseta,2000-11-01,0,16,16
Lloseta,7029,07029 Lloseta,2000-10-01,0,0,0
Lloseta,7029,07029 Lloseta,2000-09-01,0,1196,917
Lloseta,7029,07029 Lloseta,2000-08-01,0,520,520
Lloseta,7029,07029 Lloseta,2000-07-01,0,1114,243
Lloseta,7029,07029 Lloseta,2000-06-01,0,366,366
Lloseta,7029,07029 Lloseta,2000-05-01,619,949,330
Lloseta,7029,07029 Lloseta,2000-04-01,0,742,742
Lloseta,7029,07029 Lloseta,2000-03-01,173,884,206
Lloseta,7029,07029 Lloseta,2000-02-01,0,0,0
Lloseta,7029,07029 Lloseta,2000-01-01,0,262,262
Lloseta,7029,07029 Lloseta,1999-12-01,0,645,645
Lloseta,7029,07029 Lloseta,1999-11-01,0,340,340
Lloseta,7029,07029 Lloseta,1999-10-01,0,185,175
Lloseta,7029,07029 Lloseta,1999-09-01,0,1241,1241
Lloseta,7029,07029 Lloseta,1999-08-01,0,132,132
Lloseta,7029,07029 Lloseta,1999-07-01,0,520,520
Lloseta,7029,07029 Lloseta,1999-06-01,0,199,159
Lloseta,7029,07029 Lloseta,1999-05-01,0,79,79
Lloseta,7029,07029 Lloseta,1999-04-01,0,459,459
Lloseta,7029,07029 Lloseta,1999-03-01,0,244,244
Lloseta,7029,07029 Lloseta,1999-02-01,0,1200,1200
Lloseta,7029,07029 Lloseta,1999-01-01,0,982,304
Lloseta,7029,07029 Lloseta,1998-12-01,0,296,296
Lloseta,7029,07029 Lloseta,1998-11-01,0,642,642
Lloseta,7029,07029 Lloseta,1998-10-01,0,450,450
Lloseta,7029,07029 Lloseta,1998-09-01,0,225,225
Lloseta,7029,07029 Lloseta,1998-08-01,166,536,370
Lloseta,7029,07029 Lloseta,1998-07-01,0,482,482
Lloseta,7029,07029 Lloseta,1998-06-01,108,896,788
Lloseta,7029,07029 Lloseta,1998-05-01,179,1458,1279
Lloseta,7029,07029 Lloseta,1998-04-01,0,0,0
Lloseta,7029,07029 Lloseta,1998-03-01,0,8,8
Lloseta,7029,07029 Lloseta,1998-02-01,0,150,150
Lloseta,7029,07029 Lloseta,1998-01-01,0,0,0
Lloseta,7029,07029 Lloseta,1997-12-01,0,352,352
Lloseta,7029,07029 Lloseta,1997-11-01,0,167,167
Lloseta,7029,07029 Lloseta,1997-10-01,515,818,303
Lloseta,7029,07029 Lloseta,1997-09-01,0,189,189
Lloseta,7029,07029 Lloseta,1997-08-01,0,174,174
Lloseta,7029,07029 Lloseta,1997-07-01,0,148,148
Lloseta,7029,07029 Lloseta,1997-06-01,0,524,524
Lloseta,7029,07029 Lloseta,1997-05-01,0,50,50
Lloseta,7029,07029 Lloseta,1997-04-01,0,0,0
Lloseta,7029,07029 Lloseta,1997-03-01,0,1750,143
Lloseta,7029,07029 Lloseta,1997-02-01,0,1475,0
Lloseta,7029,07029 Lloseta,1997-01-01,0,0,0
Lloseta,7029,07029 Lloseta,1996-12-01,0,27,27
Lloseta,7029,07029 Lloseta,1996-11-01,0,396,369
Lloseta,7029,07029 Lloseta,1996-10-01,464,669,0
Lloseta,7029,07029 Lloseta,1996-09-01,0,0,0
Lloseta,7029,07029 Lloseta,1996-08-01,0,0,0
Lloseta,7029,07029 Lloseta,1996-07-01,0,114,114
Lloseta,7029,07029 Lloseta,1996-06-01,63,343,280
Lloseta,7029,07029 Lloseta,1996-05-01,0,732,732
Lloseta,7029,07029 Lloseta,1996-04-01,1684,1684,0
Lloseta,7029,07029 Lloseta,1996-03-01,0,595,595
Lloseta,7029,07029 Lloseta,1996-02-01,0,173,173
Lloseta,7029,07029 Lloseta,1996-01-01,0,12,12
Lloseta,7029,07029 Lloseta,1995-12-01,0,0,0
Lloseta,7029,07029 Lloseta,1995-11-01,0,259,259
Lloseta,7029,07029 Lloseta,1995-10-01,0,0,0
Lloseta,7029,07029 Lloseta,1995-09-01,0,152,152
Lloseta,7029,07029 Lloseta,1995-08-01,0,0,0
Lloseta,7029,07029 Lloseta,1995-07-01,0,0,0
Lloseta,7029,07029 Lloseta,1995-06-01,0,221,221
Lloseta,7029,07029 Lloseta,1995-05-01,0,96,96
Lloseta,7029,07029 Lloseta,1995-04-01,0,180,180
Lloseta,7029,07029 Lloseta,1995-03-01,317,317,0
Lloseta,7029,07029 Lloseta,1995-02-01,35,204,169
Lloseta,7029,07029 Lloseta,1995-01-01,0,0,0
Lloseta,7029,07029 Lloseta,1994-12-01,0,64,64
Lloseta,7029,07029 Lloseta,1994-11-01,0,0,0
Lloseta,7029,07029 Lloseta,1994-10-01,0,0,0
Lloseta,7029,07029 Lloseta,1994-09-01,0,0,0
Lloseta,7029,07029 Lloseta,1994-08-01,0,323,323
Lloseta,7029,07029 Lloseta,1994-07-01,118,241,123
Lloseta,7029,07029 Lloseta,1994-06-01,0,0,0
Lloseta,7029,07029 Lloseta,1994-05-01,0,399,399
Lloseta,7029,07029 Lloseta,1994-04-01,0,42,42
Lloseta,7029,07029 Lloseta,1994-03-01,0,43,43
Lloseta,7029,07029 Lloseta,1994-02-01,10,10,0
Lloseta,7029,07029 Lloseta,1994-01-01,0,0,0
Lloseta,7029,07029 Lloseta,1993-12-01,0,234,234
Lloseta,7029,07029 Lloseta,1993-11-01,0,578,578
Lloseta,7029,07029 Lloseta,1993-10-01,0,0,0
Lloseta,7029,07029 Lloseta,1993-09-01,0,117,117
Lloseta,7029,07029 Lloseta,1993-08-01,0,316,299
Lloseta,7029,07029 Lloseta,1993-07-01,0,598,598
Lloseta,7029,07029 Lloseta,1993-06-01,0,0,0
Lloseta,7029,07029 Lloseta,1993-05-01,190,190,0
Lloseta,7029,07029 Lloseta,1993-04-01,0,239,239
Lloseta,7029,07029 Lloseta,1993-03-01,0,297,207
Lloseta,7029,07029 Lloseta,1993-02-01,0,77,77
Lloseta,7029,07029 Lloseta,1993-01-01,0,8,8
Lloseta,7029,07029 Lloseta,1992-12-01,0,0,0
Lloseta,7029,07029 Lloseta,1992-11-01,0,487,487
Lloseta,7029,07029 Lloseta,1992-10-01,0,216,216
Lloseta,7029,07029 Lloseta,1992-09-01,0,329,329
Lloseta,7029,07029 Lloseta,1992-08-01,0,0,0
Lloseta,7029,07029 Lloseta,1992-07-01,0,568,568
Lloseta,7029,07029 Lloseta,1992-06-01,0,0,0
Lloseta,7029,07029 Lloseta,1992-05-01,0,398,398
Lloseta,7029,07029 Lloseta,1992-04-01,0,125,125
Lloseta,7029,07029 Lloseta,1992-03-01,0,2393,2393
Lloseta,7029,07029 Lloseta,1992-02-01,0,183,183
Lloseta,7029,07029 Lloseta,1992-01-01,0,210,0
Lloseta,7029,07029 Lloseta,1991-12-01,0,0,0
Lloseta,7029,07029 Lloseta,1991-11-01,0,0,0
Lloseta,7029,07029 Lloseta,1991-10-01,178,692,514
Lloseta,7029,07029 Lloseta,1991-09-01,0,286,286
Lloseta,7029,07029 Lloseta,1991-08-01,0,24536,170
Lloseta,7029,07029 Lloseta,1991-07-01,375,375,0
Lloseta,7029,07029 Lloseta,1991-06-01,0,955,0
Lloseta,7029,07029 Lloseta,1991-05-01,0,0,0
Lloseta,7029,07029 Lloseta,1991-04-01,0,297,297
Lloseta,7029,07029 Lloseta,1991-03-01,0,12,12
Lloseta,7029,07029 Lloseta,1991-02-01,0,876,876
Lloseta,7029,07029 Lloseta,1991-01-01,110,277,167
Lloseta,7029,07029 Lloseta,1990-12-01,0,930,175
Lloseta,7029,07029 Lloseta,1990-11-01,293,293,0
Lloseta,7029,07029 Lloseta,1990-10-01,166,1330,1164
Lloseta,7029,07029 Lloseta,1990-09-01,0,0,0
Lloseta,7029,07029 Lloseta,1990-08-01,0,465,465
Lloseta,7029,07029 Lloseta,1990-07-01,0,1151,1151
Lloseta,7029,07029 Lloseta,1990-06-01,0,563,563
Lloseta,7029,07029 Lloseta,1990-05-01,0,719,719
Lloseta,7029,07029 Lloseta,1990-04-01,0,0,0
Lloseta,7029,07029 Lloseta,1990-03-01,0,180,180
Lloseta,7029,07029 Lloseta,1990-02-01,0,77,77
Lloseta,7029,07029 Lloseta,1990-01-01,0,76,76
Lloseta,7029,07029 Lloseta,1989-12-01,0,1203,1203
Lloseta,7029,07029 Lloseta,1989-11-01,0,0,0
Lloseta,7029,07029 Lloseta,1989-10-01,0,0,0
Lloseta,7029,07029 Lloseta,1989-09-01,0,0,0
Lloseta,7029,07029 Lloseta,1989-08-01,103,305,202
Lloseta,7029,07029 Lloseta,1989-07-01,0,0,0
Lloseta,7029,07029 Lloseta,1989-06-01,0,67,67
Lloseta,7029,07029 Lloseta,1989-05-01,0,0,0
Lloseta,7029,07029 Lloseta,1989-04-01,0,161,161
Lloseta,7029,07029 Lloseta,1989-03-01,0,0,0
Lloseta,7029,07029 Lloseta,1989-02-01,0,0,0
Lloseta,7029,07029 Lloseta,1989-01-01,0,72,72
Lloseta,7029,07029 Lloseta,1988-12-01,0,0,0
Lloseta,7029,07029 Lloseta,1988-11-01,0,0,0
Lloseta,7029,07029 Lloseta,1988-10-01,0,409,409
Lloseta,7029,07029 Lloseta,1988-09-01,0,3534,3534
Lloseta,7029,07029 Lloseta,1988-08-01,0,195,195
Lloseta,7029,07029 Lloseta,1988-07-01,0,0,0
Lloseta,7029,07029 Lloseta,1988-06-01,0,0,0
Lloseta,7029,07029 Lloseta,1988-05-01,0,3099,420
Lloseta,7029,07029 Lloseta,1988-04-01,0,0,0
Lloseta,7029,07029 Lloseta,1988-03-01,0,0,0
Lloseta,7029,07029 Lloseta,1988-02-01,0,141,141
Lloseta,7029,07029 Lloseta,1988-01-01,0,0,0
Lloseta,7029,07029 Lloseta,1987-12-01,0,1954,1954
Lloseta,7029,07029 Lloseta,1987-11-01,0,116,116
Lloseta,7029,07029 Lloseta,1987-10-01,0,0,0
Lloseta,7029,07029 Lloseta,1987-09-01,0,247,247
Lloseta,7029,07029 Lloseta,1987-08-01,0,0,0
Lloseta,7029,07029 Lloseta,1987-07-01,0,80,80
Lloseta,7029,07029 Lloseta,1987-06-01,0,1954,1954
Lloseta,7029,07029 Lloseta,1987-05-01,0,154,154
Lloseta,7029,07029 Lloseta,1987-04-01,0,226,226
Lloseta,7029,07029 Lloseta,1987-03-01,0,247,247
Lloseta,7029,07029 Lloseta,1987-02-01,0,0,0
Lloseta,7029,07029 Lloseta,1987-01-01,0,0,0
Llubí,7030,07030 Llubí,2024-08-01,0,829,829
Llubí,7030,07030 Llubí,2024-07-01,0,1271,369.1
Llubí,7030,07030 Llubí,2024-06-01,146.8,146.8,0
Llubí,7030,07030 Llubí,2024-05-01,18.7,18.7,0
Llubí,7030,07030 Llubí,2024-04-01,0,0,0
Llubí,7030,07030 Llubí,2024-03-01,0,557.3,557.3
Llubí,7030,07030 Llubí,2024-02-01,19.3,157.3,138
Llubí,7030,07030 Llubí,2024-01-01,0,646.3,646.3
Llubí,7030,07030 Llubí,2023-12-01,52,654.5,602.5
Llubí,7030,07030 Llubí,2023-11-01,0,1521.3,1521.3
Llubí,7030,07030 Llubí,2023-10-01,0,624,624
Llubí,7030,07030 Llubí,2023-09-01,691.9,806.9,115
Llubí,7030,07030 Llubí,2023-08-01,0,866.1,866.1
Llubí,7030,07030 Llubí,2023-07-01,0,88.2,88.2
Llubí,7030,07030 Llubí,2023-06-01,0,563.7,563.7
Llubí,7030,07030 Llubí,2023-05-01,19.4,445.3,425.9
Llubí,7030,07030 Llubí,2023-04-01,0,725.7,725.7
Llubí,7030,07030 Llubí,2023-03-01,0,807.1,436.8
Llubí,7030,07030 Llubí,2023-02-01,40.2,464.1,423.9
Llubí,7030,07030 Llubí,2023-01-01,0,228.5,228.5
Llubí,7030,07030 Llubí,2022-12-01,131.2,2207.7,2076.4
Llubí,7030,07030 Llubí,2022-11-01,0,764.2,764.2
Llubí,7030,07030 Llubí,2022-10-01,0,387,387
Llubí,7030,07030 Llubí,2022-09-01,18.6,527.4,508.8
Llubí,7030,07030 Llubí,2022-08-01,0,660.3,660.3
Llubí,7030,07030 Llubí,2022-07-01,100,730.6,630.6
Llubí,7030,07030 Llubí,2022-06-01,0,829,829
Llubí,7030,07030 Llubí,2022-05-01,46.5,488.1,441.6
Llubí,7030,07030 Llubí,2022-04-01,0,201.8,201.8
Llubí,7030,07030 Llubí,2022-03-01,0,2029.2,1967.2
Llubí,7030,07030 Llubí,2022-02-01,18,623.6,605.6
Llubí,7030,07030 Llubí,2022-01-01,95,1058.7,963.7
Llubí,7030,07030 Llubí,2021-12-01,0,1039.1,1039.1
